employee_id,name,age,gender,department,jobrole,education,maritalstatus,monthlyincome,yearsatcompany,overtime,performancerating,attrition,dateofhire,dateofexit
8549,Daniel Nguyen Jr.,28.0,Female,It,Engineer,Phd,Divorced,7847.0,11,No,5,No,2015-03-03,
8985,Shannon Lucas,22.0,Male,Unknown,Analyst,Master,Married,10079.0,13,Yes,4,Yes,,
9937,Randy Page,48.0,Female,It,Executive,High School,Married,8814.0,10,No,5,No,2023-04-12,
2323,Victor Martin,26.0,Female,Finance,Technician,Phd,Single,13248.0,11,Yes,2,Yes,,
2054,Charles Smith DVM,57.0,Male,Finance,Analyst,Bachelor,Single,8814.0,7,Yes,3,Yes,2022-09-10,2029-10-09
3073,Robert Burke,52.0,Female,R&D,Technician,Phd,Divorced,10388.0,12,Yes,3,No,2011-03-03,
7325,Heidi Collins MD,44.0,Female,Finance,Consultant,Bachelor,Divorced,3824.0,6,No,3,No,,
8459,Keith White,55.0,Male,It,Engineer,High School,Married,13720.0,7,No,3,Yes,,
3641,William Garcia,46.0,Male,R&D,Technician,Bachelor,Married,14869.0,13,Yes,1,Yes,,
2517,Dylan Clark,28.0,Female,R&D,Technician,High School,Married,8814.0,6,Yes,4,No,,2021-12-18
8648,Alison Gray,44.0,Female,It,Manager,Master,Married,7895.0,10,No,4,No,,
6804,Taylor Murphy,33.0,Female,It,Consultant,Master,Married,9679.0,8,No,1,Yes,2016-04-02,
2843,Kenneth Hammond,48.0,Female,Finance,Executive,Bachelor,Married,10840.0,9,No,3,Yes,2025-06-06,
1345,David Martinez,50.0,Female,Finance,Manager,Phd,Divorced,11806.0,10,No,4,Yes,,
4005,Carla Jackson,42.0,Male,R&D,Manager,Bachelor,Single,11144.0,13,Yes,2,Yes,,
6680,Melanie Moyer,50.0,Female,Finance,Manager,Phd,Single,8814.0,12,Yes,4,Yes,,
3544,Donald Marsh,53.0,Male,Sales,Executive,High School,Married,2630.0,2,No,5,No,,2014-03-27
5462,Gene Lee,25.0,Female,Sales,Executive,High School,Divorced,10979.0,6,No,2,Yes,,
8672,Derrick Ramos,54.0,Male,Hr,Technician,Master,Married,13921.0,12,No,4,No,,
7153,Gregg Chandler,48.0,Female,Hr,Technician,High School,Married,6922.0,8,Yes,3,Yes,,
5724,Jonathan Gonzalez,51.0,Female,R&D,Analyst,High School,Divorced,2806.0,4,No,5,Yes,,
1195,Robert Clay,46.0,Male,Unknown,Executive,High School,Single,13833.0,0,No,1,No,,2017-09-26
8606,Valerie Thomas,55.0,Female,R&D,Executive,High School,Divorced,2895.0,2,Yes,5,Yes,,
5366,Kelly Robbins,34.0,Female,R&D,Manager,Phd,Divorced,7667.0,7,No,4,Yes,,
2517,Dylan Clark,28.0,Female,R&D,Technician,High School,Married,7154.0,6,Yes,4,No,,
6669,Jackie White,40.0,Male,Sales,Technician,High School,Married,7954.0,8,No,2,No,2025-02-04,
1845,Kimberly Shields,45.0,Male,Finance,Engineer,High School,Married,11467.0,0,No,4,No,,
2740,Renee Ramos,25.0,Female,Finance,Technician,Bachelor,Single,2617.0,14,Yes,5,No,,
5121,Shannon Wilson,22.0,Male,Unknown,Manager,Master,Single,4091.0,12,Yes,3,Yes,,
2620,Sarah Wiggins,58.0,Female,Sales,Analyst,Master,Divorced,8250.0,11,No,3,Yes,2024-11-03,
6877,Justin Johnson,21.0,Female,R&D,Manager,Phd,Divorced,10119.0,10,Yes,5,No,,
7324,Heidi Jackson,20.0,Female,Hr,Technician,Master,Divorced,7915.0,2,Yes,2,Yes,,2021-09-30
4928,Nathan Vasquez,57.0,Female,Unknown,Technician,Master,Single,14030.0,2,No,3,Yes,,2026-06-13
8650,Sandra Vincent,49.0,Female,Finance,Consultant,Master,Divorced,9468.0,2,Yes,3,No,,
1824,Carol Arnold,42.0,Male,Finance,Analyst,Bachelor,Single,4000.0,7,Yes,5,No,2011-01-09,2018-09-01
4834,Amanda Hancock,49.0,Female,Hr,Manager,Bachelor,Single,5471.0,6,No,3,Yes,2015-01-07,
6278,Robert Stone,55.0,Female,It,Consultant,Phd,Divorced,12553.0,8,No,1,Yes,,
6847,Michael Decker,39.0,Male,R&D,Engineer,Master,Divorced,4263.0,11,Yes,2,No,,
7029,Benjamin White,30.0,Female,Unknown,Engineer,Phd,Single,5778.0,11,No,1,No,,
5933,Kelly Arnold,51.0,Female,Hr,Technician,Master,Married,6310.0,1,Yes,2,No,2022-02-07,
8436,Zachary Odonnell,40.0,Female,Sales,Consultant,Bachelor,Single,7376.0,2,No,3,Yes,2018-12-09,2020-09-12
5532,Leslie Mcbride,48.0,Male,It,Engineer,Bachelor,Single,3677.0,4,Yes,1,No,2015-08-07,2019-07-08
4172,James Frank,38.0,Female,It,Technician,Phd,Divorced,10037.0,2,Yes,2,Yes,,
1202,Jeffrey Mills,49.0,Female,Hr,Technician,Phd,Married,8297.0,11,Yes,4,Yes,,
6484,Abigail Parsons,54.0,Male,R&D,Engineer,Bachelor,Married,10899.0,8,Yes,5,Yes,,
7782,Craig Haynes,27.0,Female,R&D,Engineer,Master,Single,14552.0,0,Yes,5,Yes,2018-04-03,
7471,Rhonda Jones,51.0,Male,It,Engineer,Bachelor,Single,14824.0,6,Yes,2,Yes,,
7902,Rodney Simpson,51.0,Female,Unknown,Consultant,Master,Divorced,12379.0,6,No,1,No,,
4232,Jonathan Ortiz,42.0,Male,R&D,Consultant,High School,Divorced,6994.0,7,No,3,Yes,,
6361,Patricia Gilbert,25.0,Female,It,Technician,Phd,Single,13305.0,1,Yes,1,No,,
7582,Nathaniel Riddle,27.0,Male,R&D,Analyst,High School,Married,9109.0,5,Yes,1,Yes,,
4429,Michael Barber,35.0,Male,Hr,Executive,Master,Divorced,8814.0,5,Yes,3,Yes,,
6511,Brandon Jacobs,55.0,Female,It,Manager,Master,Single,9769.0,6,Yes,3,No,,
8841,Sarah Whitaker,27.0,Male,R&D,Consultant,Master,Single,3361.0,13,Yes,4,No,,
6673,Alyssa Burnett,31.0,Male,Hr,Analyst,Phd,Married,3841.0,8,Yes,2,No,,
7485,Daniel Oconnor,34.0,Male,Finance,Engineer,Phd,Divorced,5132.0,0,Yes,4,No,,
9346,Danielle Barrera,41.0,Male,Hr,Manager,Phd,Divorced,12378.0,2,Yes,5,No,,
8871,Stacey Dominguez,27.0,Male,Finance,Consultant,Bachelor,Married,3112.0,6,No,1,Yes,2011-09-05,
3477,Elizabeth Hamilton,47.0,Male,It,Analyst,Bachelor,Married,8092.0,10,Yes,2,Yes,2023-07-12,
3878,John Campbell,40.0,Male,It,Consultant,Bachelor,Married,3169.0,0,No,1,No,,
2625,Antonio Brewer,38.0,Female,Hr,Manager,Phd,Married,3158.0,12,No,4,Yes,,
4600,Terri Pruitt,40.0,Female,Sales,Consultant,Bachelor,Single,4885.0,9,No,4,No,2016-12-12,
6942,Donald Pugh,32.0,Male,Sales,Analyst,Bachelor,Divorced,13299.0,12,Yes,5,No,,
7070,Jason Vazquez,38.0,Male,Finance,Engineer,High School,Divorced,14674.0,14,Yes,2,No,,2033-01-18
3578,Michael Parker,53.0,Female,R&D,Executive,High School,Married,14490.0,12,Yes,3,Yes,,2029-08-20
6493,Robert Yates,27.0,Male,It,Analyst,High School,Divorced,9930.0,7,Yes,2,Yes,,2018-03-11
1478,Dr. Justin Nichols,36.0,Male,Finance,Executive,Master,Married,13093.0,0,No,1,No,,
8842,Catherine Wheeler,40.0,Female,Sales,Manager,High School,Married,10060.0,7,Yes,1,Yes,,
1977,Jimmy Sanchez,31.0,Male,Sales,Executive,High School,Single,5697.0,0,Yes,1,No,,
3207,Sandy Johnson,40.0,Male,R&D,Technician,High School,Married,12781.0,1,Yes,3,Yes,2012-10-08,2013-08-10
6836,Victor Ali,58.0,Male,Hr,Manager,Bachelor,Single,6978.0,3,No,1,Yes,2017-04-10,
9098,Paul Lowe,32.0,Male,Finance,Engineer,Phd,Single,7708.0,5,No,1,No,,
4374,Joseph Roth,29.0,Female,Finance,Engineer,Phd,Married,13993.0,13,No,2,No,,
2547,Allison Payne,54.0,Female,It,Technician,Bachelor,Married,12831.0,13,Yes,3,No,2012-04-11,2025-11-04
8401,Julia Callahan,40.0,Female,It,Consultant,Master,Single,14758.0,2,Yes,2,Yes,,
4455,Brendan Bishop,55.0,Female,Hr,Analyst,Bachelor,Divorced,11301.0,5,Yes,5,No,,
5059,Keith Shelton,30.0,Male,Hr,Engineer,High School,Divorced,14137.0,14,Yes,2,Yes,,
9345,Cynthia Stein,35.0,Female,It,Manager,Master,Single,8378.0,7,No,2,Yes,,
8208,Dr. Christopher Bennett,39.0,Male,R&D,Executive,High School,Single,8134.0,12,No,1,No,,2035-05-29
1366,Kathleen Hess,21.0,Female,Sales,Manager,Bachelor,Divorced,7551.0,0,No,5,Yes,,
8201,Gwendolyn Strong,29.0,Male,Hr,Manager,High School,Single,3369.0,2,No,1,No,,
4142,Becky Williams,53.0,Male,Sales,Engineer,High School,Single,14206.0,9,No,4,Yes,,2033-02-18
3258,Curtis Meyers,40.0,Female,It,Executive,Master,Divorced,7170.0,14,No,2,No,2017-05-01,
1520,Tammy Sharp,48.0,Male,Sales,Consultant,Phd,Divorced,13136.0,11,Yes,2,Yes,2016-04-11,
7804,Matthew Pacheco,36.0,Female,Finance,Technician,Phd,Divorced,8814.0,0,Yes,4,No,,
2828,Sandra Campbell,20.0,Female,Hr,Technician,Bachelor,Divorced,8043.0,4,Yes,1,Yes,,
8219,Mary Moore,27.0,Male,R&D,Manager,Master,Married,5951.0,10,Yes,3,No,2015-09-11,2025-11-09
9171,Ronald Morgan,54.0,Male,Finance,Manager,Phd,Married,3776.0,0,No,1,No,,
6346,Vanessa Hardy,37.0,Male,Sales,Technician,Phd,Married,4274.0,3,No,3,Yes,,2013-11-14
9381,Terri Holmes,45.0,Female,R&D,Manager,High School,Married,7976.0,14,Yes,1,Yes,,2031-02-17
2403,Jake Hanson,41.0,Male,It,Consultant,Phd,Single,11001.0,7,Yes,5,Yes,,
5646,Valerie Snyder,33.0,Male,R&D,Engineer,Phd,Single,10933.0,8,Yes,3,No,,
7488,Paul Hart,53.0,Male,Hr,Analyst,High School,Married,9186.0,14,Yes,1,Yes,,
1520,Tammy Sharp,48.0,Male,Sales,Consultant,Phd,Divorced,13136.0,11,Yes,2,Yes,2016-04-11,
4761,Emma Estes,57.0,Male,Hr,Consultant,High School,Divorced,12788.0,12,No,1,No,,
4542,Kristen Nichols,20.0,Female,Unknown,Consultant,High School,Divorced,5843.0,4,No,4,Yes,,
4827,Corey Davis,44.0,Male,R&D,Executive,Master,Single,4109.0,1,No,1,No,,
2894,Morgan Kirby,30.0,Female,Sales,Technician,Master,Single,3189.0,13,No,2,Yes,,
8031,Taylor Adams,40.0,Female,It,Technician,Master,Married,7078.0,1,Yes,1,No,,
1697,Tiffany Nicholson,58.0,Male,Sales,Consultant,High School,Married,3161.0,2,Yes,1,No,,
3884,Valerie Watkins,46.0,Male,Hr,Engineer,Phd,Single,4616.0,10,Yes,2,Yes,,
8581,Jennifer Green,40.0,Female,Finance,Consultant,High School,Divorced,4795.0,3,Yes,3,Yes,,
8729,Christine Nolan,55.0,Male,It,Technician,Phd,Married,14034.0,13,Yes,4,Yes,,
9272,Rhonda Chavez,52.0,Female,R&D,Manager,Phd,Single,14683.0,5,Yes,1,No,2025-05-03,
2822,Marco Campbell,38.0,Female,Hr,Consultant,High School,Divorced,3161.0,1,Yes,5,Yes,,
1778,Lisa Sanford,27.0,Female,R&D,Technician,Phd,Divorced,10470.0,14,No,4,Yes,2019-11-01,
2295,Abigail Fitzpatrick,33.0,Female,Sales,Executive,High School,Married,11562.0,14,Yes,3,Yes,,
5916,Sophia Foster,31.0,Female,It,Analyst,Bachelor,Single,13651.0,4,Yes,3,Yes,2025-08-10,
5867,Sean Fuentes,56.0,Male,Hr,Manager,Bachelor,Single,9739.0,3,Yes,5,Yes,,
3690,Ian Duncan,29.0,Female,Finance,Engineer,Phd,Single,10138.0,4,Yes,2,No,,
1390,Gregory Johnson,47.0,Female,It,Analyst,Master,Divorced,14257.0,6,Yes,5,Yes,,
4430,Donna Diaz,41.0,Male,R&D,Executive,High School,Divorced,3887.0,2,Yes,2,Yes,,
3931,Mary Nelson,55.0,Male,Hr,Engineer,Master,Single,12560.0,9,No,2,No,,
7078,Amanda Rowe,31.0,Male,Hr,Consultant,Master,Married,4055.0,6,Yes,5,Yes,,
8584,Alex Mccormick,41.0,Male,Sales,Technician,Phd,Divorced,7280.0,4,Yes,1,Yes,,
9776,Steven Wolf,26.0,Female,It,Executive,Master,Single,8814.0,13,Yes,5,No,,
9786,Sandra Thompson,31.0,Male,Sales,Manager,Master,Married,9647.0,7,No,3,No,,
6347,Mr. Xavier Henry,32.0,Male,R&D,Technician,Phd,Single,8364.0,13,No,3,No,,
7876,Adam Simpson,37.0,Female,It,Executive,High School,Married,14315.0,12,No,1,Yes,,
8116,Eric Washington,32.0,Male,Unknown,Executive,Bachelor,Married,13904.0,10,No,3,No,,
2012,Rhonda Mann,27.0,Male,Sales,Engineer,Master,Single,12010.0,7,Yes,1,No,,
4152,Renee Anthony,26.0,Male,Sales,Technician,Bachelor,Married,12537.0,3,No,4,Yes,,
4949,Michael Morgan,22.0,Male,Unknown,Analyst,Bachelor,Divorced,6244.0,10,Yes,2,Yes,,
8347,Kevin Cain,47.0,Male,It,Analyst,Bachelor,Married,5776.0,1,No,1,Yes,,
9841,David Hernandez,52.0,Male,R&D,Analyst,Master,Married,6926.0,9,No,3,No,,2021-05-30
4461,Maria Cole,38.0,Male,Hr,Executive,Phd,Married,9482.0,5,No,2,Yes,,
6720,Zachary Schmitt,38.0,Male,R&D,Engineer,Phd,Divorced,4755.0,2,No,1,Yes,,
4201,Alicia Webb DDS,23.0,Female,Sales,Analyst,High School,Married,10759.0,8,No,2,No,,
6312,Natalie Hopkins,34.0,Female,Hr,Executive,Phd,Divorced,10685.0,12,No,3,No,,
8524,Danielle Davis,32.0,Male,R&D,Manager,Bachelor,Divorced,4381.0,2,Yes,1,No,2016-11-01,
2673,Megan Thomas,35.0,Female,Finance,Consultant,Bachelor,Single,14718.0,4,Yes,2,Yes,,
6596,Robert Carlson,51.0,Female,Sales,Technician,Master,Single,9355.0,5,No,2,No,2016-12-07,
2626,Sean Robbins,46.0,Female,R&D,Engineer,Master,Married,7186.0,10,No,2,Yes,,
5828,Cynthia Reid,54.0,Female,R&D,Technician,Master,Single,13466.0,1,Yes,3,No,,
8422,Jaime Jones,56.0,Male,It,Consultant,Phd,Married,8814.0,6,Yes,2,No,,
3111,Lauren Miller,37.0,Male,It,Engineer,Master,Married,10178.0,1,Yes,5,Yes,2022-08-11,
9547,Rachel Williams,43.0,Male,R&D,Engineer,Bachelor,Married,4527.0,8,Yes,2,No,,2032-02-17
7882,Joan Rodriguez,45.0,Male,Hr,Technician,Master,Single,8746.0,0,No,1,No,2011-01-06,
5559,George Reynolds,49.0,Male,Sales,Manager,Phd,Married,9909.0,7,Yes,4,Yes,2016-03-04,
3492,Crystal Alvarez,22.0,Male,Hr,Technician,High School,Married,4658.0,8,Yes,5,No,,
5934,Brittany Hale PhD,51.0,Male,It,Engineer,High School,Married,6631.0,12,No,5,Yes,,
6737,James Hoover,58.0,Male,Hr,Executive,Phd,Divorced,11143.0,14,No,1,Yes,,
8088,Stacey Schmitt,45.0,Male,It,Manager,High School,Married,14294.0,9,No,4,Yes,2011-06-06,
1099,Julia Allen,47.0,Female,Sales,Technician,Bachelor,Single,5412.0,11,No,4,Yes,,
1214,Crystal Riggs MD,21.0,Male,Hr,Manager,Bachelor,Single,13466.0,5,No,2,No,2024-04-05,
1146,Bryan Watkins,30.0,Female,Finance,Executive,Phd,Divorced,3472.0,5,Yes,2,No,,
8820,Mr. Jeremy Tran MD,21.0,Female,It,Consultant,High School,Divorced,3072.0,2,Yes,2,Yes,,
5821,Courtney Roberts,46.0,Male,Finance,Engineer,High School,Single,10589.0,8,Yes,2,Yes,2019-11-02,
6600,Cheryl Johnston,44.0,Female,R&D,Consultant,High School,Married,9594.0,10,No,4,Yes,,
8955,David Shields,28.0,Female,It,Analyst,Bachelor,Single,13023.0,2,Yes,1,Yes,,
9526,Mary Hampton,30.0,Female,It,Analyst,Phd,Divorced,8814.0,2,Yes,4,Yes,,2014-05-14
1556,Darren Garrett,25.0,Male,Hr,Manager,Master,Married,13349.0,5,Yes,1,Yes,,
9596,Kristopher Suarez,20.0,Male,Finance,Analyst,Phd,Married,11961.0,6,Yes,4,Yes,,
4765,James Flores,52.0,Female,R&D,Manager,High School,Single,6993.0,3,No,2,Yes,,
4136,Jacob Williams,34.0,Male,Finance,Manager,Phd,Married,9502.0,13,No,3,No,2014-01-10,
3329,Tiffany Glenn,35.0,Male,R&D,Consultant,High School,Divorced,8814.0,11,Yes,1,Yes,,
8843,Joseph Mccormick,51.0,Male,Finance,Consultant,Phd,Single,14594.0,9,No,5,Yes,,
6957,Leslie George,42.0,Male,Finance,Technician,Phd,Divorced,8413.0,0,Yes,4,Yes,,
8758,Kathryn Nunez,51.0,Female,It,Engineer,Bachelor,Married,11003.0,4,Yes,5,Yes,,
1949,Dr. Elijah Garcia,57.0,Female,Unknown,Technician,Master,Single,6432.0,12,Yes,2,Yes,,
9945,Todd Walker,40.0,Male,Sales,Analyst,Phd,Single,14880.0,1,Yes,4,No,,
9305,Judy Waller,22.0,Female,Sales,Executive,Master,Married,8814.0,5,Yes,2,Yes,,
9680,Joshua Holmes,44.0,Male,R&D,Engineer,Master,Married,8814.0,14,No,5,No,,
1752,Eric Huffman,27.0,Male,Hr,Executive,Bachelor,Divorced,9617.0,2,No,3,No,2018-11-06,
4437,Christine Henderson,47.0,Male,Finance,Consultant,Phd,Single,4425.0,14,No,1,Yes,2017-05-11,
8826,Michael Williams,45.0,Male,Hr,Manager,Bachelor,Single,13849.0,4,No,2,Yes,2023-08-08,
5037,Amanda Elliott,57.0,Female,R&D,Manager,Bachelor,Married,3598.0,14,Yes,1,Yes,,
3935,Karen Price,36.0,Female,Hr,Executive,Bachelor,Married,14118.0,9,No,5,No,,
5270,Christopher Yates,32.0,Female,Finance,Executive,Bachelor,Single,3812.0,10,No,3,Yes,,2021-04-22
3093,Melinda Stone,47.0,Male,Hr,Engineer,Master,Divorced,7682.0,5,No,4,Yes,,2024-01-05
4943,Joseph Johnson,44.0,Female,R&D,Manager,Master,Married,9904.0,13,No,1,Yes,,
8026,Darryl Perez,51.0,Female,Sales,Analyst,Phd,Divorced,11283.0,13,No,3,No,,
7891,Justin Rivera,30.0,Male,Finance,Engineer,Master,Married,4406.0,13,Yes,5,No,,2025-04-27
1232,Billy Reid,32.0,Male,Sales,Manager,Bachelor,Divorced,13413.0,4,No,2,No,,2026-01-13
6725,Jacob Salazar,24.0,Female,Hr,Technician,Master,Single,3515.0,10,Yes,1,No,2024-02-07,
1367,Zachary Woods,32.0,Female,R&D,Consultant,Phd,Married,9785.0,0,Yes,5,Yes,,
6799,Wendy Barron,46.0,Male,Hr,Executive,Phd,Single,5181.0,8,No,2,Yes,,
9865,Ashley Phelps,41.0,Female,R&D,Consultant,Bachelor,Married,10573.0,11,Yes,5,Yes,,
8542,Savannah Cohen,43.0,Male,Finance,Consultant,Phd,Married,11095.0,9,Yes,5,Yes,2024-10-12,2033-12-10
8144,Christian Guzman,23.0,Female,Sales,Manager,Phd,Divorced,2637.0,12,No,5,No,,
7013,Derek Smith,41.0,Female,It,Executive,Phd,Single,11353.0,10,Yes,4,Yes,,
9894,Kayla Gordon,38.0,Male,Sales,Manager,Phd,Married,6195.0,4,No,2,Yes,,
6980,Rebecca Waller,38.0,Male,Sales,Executive,Phd,Divorced,14367.0,0,Yes,4,No,2016-03-11,
6887,Steven Smith,38.0,Female,R&D,Executive,Master,Divorced,12593.0,9,Yes,1,Yes,2016-05-01,
5122,Christina Ashley,27.0,Female,It,Executive,Master,Married,11635.0,6,No,3,Yes,,
9646,Jorge Williams,45.0,Male,Hr,Engineer,Phd,Single,8814.0,11,No,5,No,,
7964,Eric Alvarado,41.0,Male,It,Analyst,Master,Single,8434.0,2,No,3,Yes,,
4256,Meredith Turner,42.0,Male,Finance,Executive,Phd,Divorced,10664.0,11,No,1,No,,
7164,Joshua Gibson,57.0,Female,Hr,Consultant,Master,Married,4315.0,4,Yes,5,Yes,,
3312,Anne Morris,35.0,Male,It,Technician,High School,Married,13199.0,0,Yes,3,Yes,,
7096,Natalie Parker,38.0,Female,Finance,Executive,Bachelor,Married,7502.0,10,Yes,1,Yes,,
7329,Bridget Hardy,26.0,Male,Finance,Engineer,Phd,Single,4690.0,11,No,4,Yes,,
3032,Wesley Martinez,54.0,Female,Finance,Manager,Phd,Divorced,11350.0,13,No,5,No,2013-06-04,
5168,Samantha Martin,22.0,Male,Sales,Manager,Phd,Single,5677.0,5,Yes,4,Yes,2021-09-02,
8627,Brooke Anderson MD,28.0,Female,Finance,Engineer,High School,Married,14936.0,2,Yes,4,No,,
7118,Elizabeth Willis,42.0,Female,R&D,Consultant,Bachelor,Single,13616.0,7,No,3,No,,
9999,William Jones,24.0,Female,Hr,Executive,Master,Single,13729.0,5,Yes,1,No,2014-12-11,
7186,Brittney White,47.0,Female,Finance,Engineer,High School,Single,6209.0,12,Yes,5,Yes,,
6863,Ronald Frank,27.0,Female,It,Technician,Master,Married,8666.0,5,Yes,3,Yes,,
5626,Richard Garcia,56.0,Male,Hr,Consultant,High School,Divorced,8009.0,0,No,2,Yes,,2024-07-09
2761,Clayton Reese,40.0,Male,Sales,Executive,Bachelor,Single,10499.0,2,No,3,No,,
1264,Julie Berry,38.0,Female,Sales,Analyst,Bachelor,Married,4262.0,3,Yes,5,Yes,2025-03-01,
5523,Jessica Martin,21.0,Female,It,Technician,Master,Single,3468.0,13,No,2,No,,2024-01-28
9184,Richard Schultz,26.0,Male,R&D,Analyst,Master,Single,10457.0,3,No,5,No,,
4788,Amanda Munoz,51.0,Female,Hr,Consultant,High School,Single,5676.0,12,No,3,No,,
9179,Mariah Gardner,40.0,Female,It,Executive,High School,Divorced,3949.0,6,No,4,No,,2030-04-06
6222,Michael Hall,51.0,Male,Finance,Manager,Phd,Single,5962.0,11,Yes,4,No,,
5733,Christine Lopez,37.0,Male,Finance,Analyst,High School,Single,10205.0,1,Yes,5,No,,
2441,Amy Sloan,20.0,Male,It,Engineer,Master,Married,11759.0,14,Yes,5,No,,
4027,Clinton Baxter,58.0,Female,R&D,Consultant,Master,Single,6686.0,12,Yes,5,Yes,,
7551,Charles Ortega,40.0,Male,Sales,Technician,High School,Single,4219.0,14,No,4,Yes,,
1772,Jared Grant,27.0,Male,Finance,Analyst,Master,Single,13217.0,9,Yes,2,No,,
3470,Michelle Cole,56.0,Male,Sales,Consultant,Master,Married,7244.0,5,Yes,3,Yes,,
4996,Jordan Nguyen,29.0,Male,Finance,Engineer,Phd,Married,8429.0,2,Yes,1,No,,
7024,John Miller DDS,34.0,Male,Hr,Manager,Master,Divorced,12232.0,2,No,3,No,,2016-02-28
7066,Matthew Goodwin,45.0,Female,Hr,Analyst,Master,Married,6708.0,7,No,1,No,,2019-12-29
1400,Kim Miller,43.0,Female,R&D,Consultant,Master,Divorced,8814.0,7,Yes,5,No,2012-08-04,
4071,Mercedes Chapman,44.0,Female,Sales,Manager,Bachelor,Divorced,12408.0,12,Yes,4,Yes,,
3809,Mary Rodriguez,31.0,Male,Hr,Analyst,Phd,Married,11704.0,8,No,5,No,,
5314,Chad Lewis,42.0,Female,Hr,Analyst,High School,Divorced,5716.0,11,Yes,5,Yes,2012-12-11,
8355,Michael Jackson,37.0,Female,Hr,Executive,Master,Single,4651.0,11,No,1,No,,
7326,Gina Smith,24.0,Male,Finance,Consultant,Phd,Married,10369.0,14,No,5,Yes,,
4489,Justin Price,30.0,Male,Finance,Analyst,Phd,Married,13885.0,11,Yes,5,Yes,,
3567,Cindy Lee,42.0,Male,Sales,Engineer,Master,Divorced,12229.0,11,No,3,Yes,,
5131,Justin Dominguez,47.0,Male,It,Manager,Master,Single,9489.0,8,Yes,5,No,,
8535,Lee Young,45.0,Male,Finance,Manager,Phd,Married,7713.0,7,No,2,No,,
8413,Taylor King,20.0,Male,R&D,Analyst,High School,Divorced,8238.0,10,No,2,Yes,,
8590,Cory Giles,28.0,Female,R&D,Engineer,Bachelor,Single,9741.0,11,No,5,Yes,,
1247,Brian Hernandez,58.0,Female,It,Executive,Phd,Single,2682.0,4,No,2,No,,
7239,Ricardo Salas,31.0,Male,Hr,Engineer,Master,Married,10467.0,11,Yes,2,Yes,,2031-02-21
5277,Courtney Sutton,47.0,Male,Sales,Consultant,Phd,Divorced,5889.0,7,No,4,No,,
9030,Christopher Kennedy,27.0,Male,Finance,Manager,Bachelor,Divorced,5245.0,9,No,5,Yes,,
6055,Jessica Lopez,34.0,Male,R&D,Consultant,Master,Single,7830.0,3,Yes,5,No,,
5115,Kristin Garcia,42.0,Female,Finance,Technician,Master,Married,10968.0,9,No,5,Yes,,
6438,Casey Simpson,23.0,Female,Hr,Engineer,Bachelor,Divorced,11586.0,4,Yes,2,Yes,,
4218,Paul Gibson,49.0,Female,R&D,Consultant,Master,Single,8137.0,2,Yes,2,Yes,,
8508,Anne Mills,46.0,Female,It,Engineer,Bachelor,Married,12555.0,11,No,3,Yes,,
9172,Aimee Madden,48.0,Male,Hr,Analyst,Master,Married,2777.0,4,No,4,Yes,,
1351,James Gonzales,29.0,Female,It,Engineer,Bachelor,Divorced,13419.0,8,No,5,No,,2022-09-11
5716,Theresa Garza,36.0,Female,Sales,Consultant,Master,Single,14644.0,13,Yes,2,No,,
2800,Rachael Davis,43.0,Female,Hr,Executive,High School,Divorced,13325.0,1,Yes,3,No,2023-07-07,
6487,Sean Vaughan,21.0,Male,Hr,Technician,Phd,Divorced,13353.0,11,No,2,Yes,,
8469,Jacob Rodriguez,38.0,Male,Unknown,Manager,Master,Married,5375.0,4,Yes,5,No,2023-09-08,
4506,Kyle Garcia,37.0,Male,Unknown,Consultant,Master,Divorced,3512.0,0,Yes,2,No,,
3704,Angela Owens,47.0,Male,Sales,Technician,High School,Married,11405.0,4,Yes,2,No,,2017-03-26
5365,James Ortega,30.0,Male,Sales,Engineer,Master,Divorced,4140.0,1,No,4,Yes,,
9953,Bryan Byrd,39.0,Female,R&D,Consultant,Phd,Married,14443.0,10,No,4,Yes,2021-11-12,2031-12-11
9153,Dawn Gould,26.0,Female,Finance,Executive,Master,Divorced,8814.0,11,No,5,Yes,,
4710,Marie Mitchell,54.0,Male,It,Technician,Bachelor,Divorced,5035.0,2,No,4,Yes,,
5114,Steven Jacobson,36.0,Male,Finance,Technician,High School,Married,5635.0,11,No,2,Yes,2017-04-09,
6333,Brenda Cobb,32.0,Female,It,Executive,High School,Divorced,9726.0,3,Yes,2,Yes,,2027-11-26
8660,Justin Schneider,32.0,Male,Finance,Manager,Phd,Divorced,5730.0,8,Yes,4,No,,
9562,Julie Wright,28.0,Female,Hr,Consultant,Phd,Single,6016.0,12,Yes,5,Yes,,
2395,Nicole Williams,26.0,Female,R&D,Technician,Master,Single,5168.0,1,No,3,No,2023-11-02,
7293,Derek Lewis,30.0,Male,It,Analyst,Phd,Divorced,5051.0,2,No,1,No,,
1573,Casey Lee,36.0,Female,Hr,Consultant,Master,Married,7124.0,14,Yes,1,Yes,2025-02-06,
1160,Jennifer Navarro,31.0,Female,Hr,Engineer,High School,Single,7883.0,8,No,1,No,2024-08-02,
9907,William Hudson,46.0,Female,R&D,Executive,Phd,Married,9740.0,12,No,4,No,,
7226,David Lowe,34.0,Female,Hr,Executive,Phd,Married,5541.0,9,Yes,4,Yes,,
5227,Benjamin Townsend,20.0,Female,It,Engineer,Bachelor,Single,4354.0,6,No,3,Yes,2022-10-06,
